source_file,subject,message_date,reported_at,dispatcher,row_in_message,raw_entry,location,issue,label,issue_time
Medford Tags 09_10_25.msg,Medford Tags 09/10/25,2025-09-10T20:00:35Z,2025-09-09T09:24:33-04:00,,1,183 GASTON ST BULK ITEM IS A WOODEN CRATE AND NOT ACCEPTABLE-LEFT BHND,183 GASTON ST,BULK ITEM IS A WOODEN CRATE AND NOT ACCEPTABLE-LEFT BHND,other,
Medford Tags 09_10_25.msg,Medford Tags 09/10/25,2025-09-10T20:00:35Z,2025-09-09T10:47:51-04:00,,2,197 CENTRAL AVE BULK ITEM NOT OUT,197 CENTRAL AVE,BULK ITEM NOT OUT,special_item_not_out,
Medford Tags 09_10_25.msg,Medford Tags 09/10/25,2025-09-10T20:00:35Z,2025-09-09T10:47:51-04:00,,3,135 1ST ST BULK MPU NOT OUT,135 1ST ST,BULK MPU NOT OUT,special_item_not_out,
Medford Tags 09_10_25.msg,Medford Tags 09/10/25,2025-09-10T20:00:35Z,2025-09-09T10:51:02-04:00,,4,276 MAIN ST TRASH MPU NOT OUT- CUST HAS A PILLOW STICKING OUT OF LID,276 MAIN ST,TRASH MPU NOT OUT- CUST HAS A PILLOW STICKING OUT OF LID,other,
Medford Tags 09_10_25.msg,Medford Tags 09/10/25,2025-09-10T20:00:35Z,2025-09-09T15:44:23-04:00,,5,212 MIDDLESEX AVE CARDBOARD ON GROUND LEFT BHND 0908 10AM,212 MIDDLESEX AVE,CARDBOARD ON GROUND LEFT BHND 0908 10AM,other,
Medford Tags 09_10_25.msg,Medford Tags 09/10/25,2025-09-10T20:00:35Z,2025-09-09T15:44:23-04:00,,5,214 MIDDLESEX AVE CARDBOARD ON GROUND LEFT BHND 0908 10AM,214 MIDDLESEX AVE,CARDBOARD ON GROUND LEFT BHND 0908 10AM,other,
Medford Tags 09_10_25.msg,Medford Tags 09/10/25,2025-09-10T20:00:35Z,2025-09-09T15:44:23-04:00,,5,218 MIDDLESEX AVE CARDBOARD ON GROUND LEFT BHND 0908 10AM,218 MIDDLESEX AVE,CARDBOARD ON GROUND LEFT BHND 0908 10AM,other,
Medford Tags 09_10_25.msg,Medford Tags 09/10/25,2025-09-10T20:00:35Z,2025-09-09T15:44:23-04:00,,5,222 MIDDLESEX AVE CARDBOARD ON GROUND LEFT BHND 0908 10AM,222 MIDDLESEX AVE,CARDBOARD ON GROUND LEFT BHND 0908 10AM,other,
Medford Tags 09_10_25.msg,Medford Tags 09/10/25,2025-09-10T20:00:35Z,2025-09-09T15:44:23-04:00,,5,222 MIDDLESEX AVE CARDBOARD ON GROUND LEFT BHND 0908 10AM,222 MIDDLESEX AVE,CARDBOARD ON GROUND LEFT BHND 0908 10AM,other,
Medford Tags 09_10_25.msg,Medford Tags 09/10/25,2025-09-10T20:00:35Z,2025-09-10T10:25:04-04:00,,6,161 PLAYTEAD RD CARDBOARD ON GROUND LEFT BHND 954AM,161 PLAYTEAD RD,CARDBOARD ON GROUND LEFT BHND,other,954AM
Medford Tags 09_10_25.msg,Medford Tags 09/10/25,2025-09-10T20:00:35Z,2025-09-10T10:25:04-04:00,,7,121 MYSTIC ST RECYCLE NOT OUT 954AM,121 MYSTIC ST,RECYCLE NOT OUT,recyc_not_out,954AM
Medford Tags 09_10_25.msg,Medford Tags 09/10/25,2025-09-10T20:00:35Z,2025-09-10T10:30:50-04:00,,8,42 WOBURN ST TRASH AND RECYCLE NOT OUT,42 WOBURN ST,TRASH AND RECYCLE NOT OUT,recyc_not_out,
Medford Tags 09_10_25.msg,Medford Tags 09/10/25,2025-09-10T20:00:35Z,2025-09-10T10:32:00-04:00,,9,32 ASHLAND ST METAL CABINET- NOT OUT 0909,32 ASHLAND ST,METAL CABINET- NOT OUT 0909,special_item_not_out,
Medford Tags 09_10_25.msg,Medford Tags 09/10/25,2025-09-10T20:00:35Z,2025-09-10T10:32:00-04:00,,10,40 DEARBORN ST DISHWASHER- ROAD CLOSED 0909,40 DEARBORN ST DISHWASHER- ROAD,CLOSED 0909,other,
Medford Tags 09_10_25.msg,Medford Tags 09/10/25,2025-09-10T20:00:35Z,2025-09-10T10:32:00-04:00,,11,15 HAMILTON ST APT 1 AC- NOT OUT 0909,15 HAMILTON ST APT 1,AC- NOT OUT 0909,special_item_not_out,
Medford Tags 09_10_25.msg,Medford Tags 09/10/25,2025-09-10T20:00:35Z,2025-09-10T10:32:00-04:00,,12,520 HIGH ST AC- NOT OUT 0909,520 HIGH ST,AC- NOT OUT 0909,special_item_not_out,
Medford Tags 09_10_25.msg,Medford Tags 09/10/25,2025-09-10T20:00:35Z,2025-09-10T10:32:00-04:00,,13,21 HILLCROFT PARK 2 ACS- NOT OUT 0909,21 HILLCROFT PARK,2 ACS- NOT OUT 0909,special_item_not_out,
Medford Tags 09_10_25.msg,Medford Tags 09/10/25,2025-09-10T20:00:35Z,2025-09-10T10:32:00-04:00,,14,29 SAGAMORE AVE AC & WINE FRIDGE- NOT OUT 0909,29 SAGAMORE AVE,AC & WINE FRIDGE- NOT OUT 0909,special_item_not_out,
Medford Tags 09_10_25.msg,Medford Tags 09/10/25,2025-09-10T20:00:35Z,2025-09-10T10:32:00-04:00,,15,25 SHERMAN PL TV- NOT OUT 0909,25 SHERMAN PL,TV- NOT OUT 0909,special_item_not_out,
Medford Tags 09_10_25.msg,Medford Tags 09/10/25,2025-09-10T20:00:35Z,2025-09-10T10:32:00-04:00,,16,48 WEST ST AC- NOT OUT 0909,48 WEST ST,AC- NOT OUT 0909,special_item_not_out,
Medford Tags 09_10_25.msg,Medford Tags 09/10/25,2025-09-10T20:00:35Z,2025-09-10T10:32:00-04:00,,17,745 FELLSWAY TV- NOT OUT 0909,745 FELLSWAY,TV- NOT OUT 0909,special_item_not_out,
Medford Tags 09_10_25.msg,Medford Tags 09/10/25,2025-09-10T20:00:35Z,2025-09-10T13:02:32-04:00,,18,84 BICKNELL RD SCHEDULED WGC TKT#296774 ONLINE FOR A FRIDGE PICK UP AND WHEN THEY SCHEDULE ONLINE THE INSTRUCTIONS ARE GIVEN TO ENSURE THE INSIDES ARE BUNDLED TOGETHER AND SAFEY STORED INIDE TO PREVENT ACCIDENTS BUT WHEN DRVR ARRIVED HERE THE FRIDGE WAS LAYING ON THE LAWN & WHEN HE WENT TO STAND IT UP AND LIFT IT THE INSERTS ALONG W GLASS FELL OUT/SPILLED ON TO THE LAWN/DRIVEWAY AREA-SAME SPOT THE FRIDGE WAS IN- DRIVER DID NOT CLEAN UP AND IS NOT RESPONSIBLE AS CUST DISREGARDED THE INSTRUCTIONS AND THESE ITEMS ARE NOT ACCEPTABLE FOR PICK UP-0 WHITE GOOD PICK UP TURNED IN TO A SAFETY CONCERN WHEN GLASS FELL OUT AND BROKE AS THEY WERE GETTING READY TO LIFT DRIVER SOUNDED UPSET & PANICKED,84 BICKNELL RD,SCHEDULED WGC TKT#296774 ONLINE FOR A FRIDGE PICK UP AND WHEN THEY SCHEDULE ONLINE THE INSTRUCTIONS ARE GIVEN TO ENSURE THE INSIDES ARE BUNDLED TOGETHER AND SAFEY STORED INIDE TO PREVENT ACCIDENTS BUT WHEN DRVR ARRIVED HERE THE FRIDGE WAS LAYING ON THE LAWN & WHEN HE WENT TO STAND IT UP AND LIFT IT THE INSERTS ALONG W GLASS FELL OUT/SPILLED ON TO THE LAWN/DRIVEWAY AREA-SAME SPOT THE FRIDGE WAS IN- DRIVER DID NOT CLEAN UP AND IS NOT RESPONSIBLE AS CUST DISREGARDED THE INSTRUCTIONS AND THESE ITEMS ARE NOT ACCEPTABLE FOR PICK UP-0 WHITE GOOD PICK UP TURNED IN TO A SAFETY CONCERN WHEN GLASS FELL OUT AND BROKE AS THEY WERE GETTING READY TO LIFT DRIVER SOUNDED UPSET & PANICKED,other,
Medford Tags 09_11_25.msg,Medford Tags 09/11/25,2025-09-11T19:53:39Z,2025-09-11T08:18:39-04:00,,1,24 MANNING ST RECY CONTAM W TRASH IN BIN-LEFT BHND,24 MANNING ST,RECY CONTAM W TRASH IN BIN-LEFT BHND,recyc_contaminated,
Medford Tags 09_11_25.msg,Medford Tags 09/11/25,2025-09-11T19:53:39Z,2025-09-11T08:18:39-04:00,,1,26 MANNING ST RECY CONTAM W TRASH IN BIN-LEFT BHND,26 MANNING ST,RECY CONTAM W TRASH IN BIN-LEFT BHND,recyc_contaminated,
Medford Tags 09_11_25.msg,Medford Tags 09/11/25,2025-09-11T19:53:39Z,2025-09-11T10:21:43-04:00,,2,50 DOUGLAS RD BULK ITEMS NOT OUT 8AM,50 DOUGLAS RD,BULK ITEMS NOT OUT 8AM,other,
Medford Tags 09_11_25.msg,Medford Tags 09/11/25,2025-09-11T19:53:39Z,2025-09-11T11:13:45-04:00,,3,27 LINCOLN ST TV NOT OUT 0909,27 LINCOLN ST,TV NOT OUT 0909,special_item_not_out,
Medford Tags 09_11_25.msg,Medford Tags 09/11/25,2025-09-11T19:53:39Z,2025-09-11T11:15:21-04:00,,4,28 MARSHALL ST PERSONAL BAGS OF TRASH/BOXES ON GROUND LEFT BHND 1150,28 MARSHALL ST,PERSONAL BAGS OF TRASH/BOXES ON GROUND LEFT BHND 1150,other,
Medford Tags 09_11_25.msg,Medford Tags 09/11/25,2025-09-11T19:53:39Z,2025-09-11T11:15:21-04:00,,4,30 MARSHALL ST PERSONAL BAGS OF TRASH/BOXES ON GROUND LEFT BHND 1150,30 MARSHALL ST,PERSONAL BAGS OF TRASH/BOXES ON GROUND LEFT BHND 1150,other,
Medford Tags 09_11_25.msg,Medford Tags 09/11/25,2025-09-11T19:53:39Z,2025-09-11T11:15:21-04:00,,5,42 SUMMER ST BOXES ON GROUND LEFT BHND 924AM,42 SUMMER ST,BOXES ON GROUND LEFT BHND,other,924AM
Medford Tags 09_11_25.msg,Medford Tags 09/11/25,2025-09-11T19:53:39Z,2025-09-11T11:15:21-04:00,,5,44 SUMMER ST BOXES ON GROUND LEFT BHND 924AM,44 SUMMER ST,BOXES ON GROUND LEFT BHND,other,924AM
Medford Tags 09_12_25.msg,Medford Tags 09/12/25,2025-09-13T15:05:37Z,2025-09-12T08:08:47-04:00,,1,76 DEXTER ST WAS SCHEDULED FOR A BEDFRAME AND NOT OUT BUT CUST HAS A BOXSPRING SITTING NEXT TO HOUSE AND IS NOT ACCEPTABLE,76 DEXTER ST,WAS SCHEDULED FOR A BEDFRAME AND NOT OUT BUT CUST HAS A BOXSPRING SITTING NEXT TO HOUSE AND IS NOT ACCEPTABLE,other,
Medford Tags 09_12_25.msg,Medford Tags 09/12/25,2025-09-13T15:05:37Z,2025-09-12T11:08:42-04:00,L,2,53 OAKLAND ST RECY CONTAM W TRASH & WOOD IN BIN- MPU LEFT BHND,53 OAKLAND ST,RECY CONTAM W TRASH & WOOD IN BIN- MPU LEFT BHND,recyc_contaminated,
Medford Tags 09_12_25.msg,Medford Tags 09/12/25,2025-09-13T15:05:37Z,2025-09-12T11:13:13-04:00,,3,216 RIVERSIDE AVE RECY CONTAM W TRASH IN BIN -LEFT BHND 0908 1049AM,216 RIVERSIDE AVE,RECY CONTAM W TRASH IN BIN -LEFT BHND 0908,recyc_contaminated,1049AM
Medford Tags 09_12_25.msg,Medford Tags 09/12/25,2025-09-13T15:05:37Z,2025-09-12T11:13:13-04:00,,3,218 RIVERSIDE AVE RECY CONTAM W TRASH IN BIN -LEFT BHND 0908 1049AM,218 RIVERSIDE AVE,RECY CONTAM W TRASH IN BIN -LEFT BHND 0908,recyc_contaminated,1049AM
Medford Tags 09_12_25.msg,Medford Tags 09/12/25,2025-09-13T15:05:37Z,2025-09-12T11:13:13-04:00,,4,82 WELLINGTON RD BOXES ON GROUND LEFT BHND 0908 238PM,82 WELLINGTON RD,BOXES ON GROUND LEFT BHND 0908,other,238PM
Medford Tags 09_12_25.msg,Medford Tags 09/12/25,2025-09-13T15:05:37Z,2025-09-12T11:13:13-04:00,,5,53 OAKLAND ST RECY CONTAM W TRASH IN BIN- LEFT BHND 0909 321PM,53 OAKLAND ST,RECY CONTAM W TRASH IN BIN- LEFT BHND 0909,recyc_contaminated,321PM
Medford Tags 09_12_25.msg,Medford Tags 09/12/25,2025-09-13T15:05:37Z,2025-09-12T11:13:13-04:00,,5,59 OAKLAND ST RECY CONTAM W TRASH IN BIN- LEFT BHND 0909 321PM,59 OAKLAND ST,RECY CONTAM W TRASH IN BIN- LEFT BHND 0909,recyc_contaminated,321PM
Medford Tags 09_12_25.msg,Medford Tags 09/12/25,2025-09-13T15:05:37Z,2025-09-12T11:13:13-04:00,,6,24 MANNING ST RECY CONTAM W TRASH IN BIN- LEFT BHND 0911 818AM,24 MANNING ST,RECY CONTAM W TRASH IN BIN- LEFT BHND 0911,recyc_contaminated,818AM
Medford Tags 09_12_25.msg,Medford Tags 09/12/25,2025-09-13T15:05:37Z,2025-09-12T11:13:13-04:00,,6,26 MANNING ST RECY CONTAM W TRASH IN BIN- LEFT BHND 0911 818AM,26 MANNING ST,RECY CONTAM W TRASH IN BIN- LEFT BHND 0911,recyc_contaminated,818AM
Medford Tags 09_12_25.msg,Medford Tags 09/12/25,2025-09-13T15:05:37Z,2025-09-12T11:13:13-04:00,,7,42 SUMMER ST TRASH & RECY ON GROUND LEFT BHND 0911 924AM,42 SUMMER ST,TRASH & RECY ON GROUND LEFT BHND 0911,other,924AM
Medford Tags 09_12_25.msg,Medford Tags 09/12/25,2025-09-13T15:05:37Z,2025-09-12T11:13:13-04:00,,7,44 SUMMER ST TRASH & RECY ON GROUND LEFT BHND 0911 924AM,44 SUMMER ST,TRASH & RECY ON GROUND LEFT BHND 0911,other,924AM
Medford Tags 09_12_25.msg,Medford Tags 09/12/25,2025-09-13T15:05:37Z,2025-09-12T11:13:13-04:00,,8,28 MARSHALL ST RECY ON GROUND LEFT BHND 0911 1152AM,28 MARSHALL ST,RECY ON GROUND LEFT BHND 0911,other,1152AM
Medford Tags 09_12_25.msg,Medford Tags 09/12/25,2025-09-13T15:05:37Z,2025-09-12T11:13:13-04:00,,8,30 MARSHALL ST RECY ON GROUND LEFT BHND 0911 1152AM,30 MARSHALL ST,RECY ON GROUND LEFT BHND 0911,other,1152AM
Medford Tags 09_12_25.msg,Medford Tags 09/12/25,2025-09-13T15:05:37Z,2025-09-12T13:45:43-04:00,,9,41 HANCOCK AVE RECY CONTAM W WOOD IN BIN- LEFT BHND,41 HANCOCK AVE,RECY CONTAM W WOOD IN BIN- LEFT BHND,recyc_contaminated,
Medford Tags 09_12_25.msg,Medford Tags 09/12/25,2025-09-13T15:05:37Z,2025-09-12T13:45:43-04:00,,10,19 ELIOTT ST RECY CONTAM W TRASH IN BIN- LEFT BHND,19 ELIOTT ST,RECY CONTAM W TRASH IN BIN- LEFT BHND,recyc_contaminated,
Medford Tags 09_12_25.msg,Medford Tags 09/12/25,2025-09-13T15:05:37Z,2025-09-12T13:45:43-04:00,,10,21 ELIOTT ST RECY CONTAM W TRASH IN BIN- LEFT BHND,21 ELIOTT ST,RECY CONTAM W TRASH IN BIN- LEFT BHND,recyc_contaminated,
Medford Tags 09_12_25.msg,Medford Tags 09/12/25,2025-09-13T15:05:37Z,2025-09-13T11:03:02-04:00,,11,17 WRIGHT ST RECYCLE CONTAM W TRASH IN BIN-LEFT BHND0912 348PM,17 WRIGHT ST,RECYCLE CONTAM W TRASH IN BIN-LEFT BHND0912,recyc_contaminated,348PM
Medford Tags 09_19_25.msg,Medford Tags 09/19/25,2025-09-20T18:20:31Z,2025-09-19T07:24:57-04:00,,1,29 FLORENCE ST BOXES ON GROUND LEFT BHND,29 FLORENCE ST,BOXES ON GROUND LEFT BHND,other,
Medford Tags 09_19_25.msg,Medford Tags 09/19/25,2025-09-20T18:20:31Z,2025-09-19T07:40:00-04:00,,2,30 STEARNS AVE BOXES ON GROUND LEFT BHND,30 STEARNS AVE,BOXES ON GROUND LEFT BHND,other,
Medford Tags 09_19_25.msg,Medford Tags 09/19/25,2025-09-20T18:20:31Z,2025-09-19T13:26:44-04:00,,3,64 WINCHESTER ST RECY CONTAM W PERSONAL BAGS OF TRASH/CLOTHES SITTING ON TOP OF THE BIN AND INSIDE THE BIN- LEFT BHND,64 WINCHESTER ST,RECY CONTAM W PERSONAL BAGS OF TRASH/CLOTHES SITTING ON TOP OF THE BIN AND INSIDE THE BIN- LEFT BHND,recyc_contaminated,
Medford Tags 09_19_25.msg,Medford Tags 09/19/25,2025-09-20T18:20:31Z,2025-09-19T13:26:44-04:00,,3,66 WINCHESTER ST RECY CONTAM W PERSONAL BAGS OF TRASH/CLOTHES SITTING ON TOP OF THE BIN AND INSIDE THE BIN- LEFT BHND,66 WINCHESTER ST,RECY CONTAM W PERSONAL BAGS OF TRASH/CLOTHES SITTING ON TOP OF THE BIN AND INSIDE THE BIN- LEFT BHND,recyc_contaminated,
Medford Tags 09_19_25.msg,Medford Tags 09/19/25,2025-09-20T18:20:31Z,2025-09-19T14:12:01-04:00,,4,48 BOW ST TRASH NOT OUT 823AM,48 BOW ST,TRASH NOT OUT,msw_not_out,823AM
Medford Tags 09_19_25.msg,Medford Tags 09/19/25,2025-09-20T18:20:31Z,2025-09-19T14:12:01-04:00,,4,50 BOW ST TRASH NOT OUT 823AM,50 BOW ST,TRASH NOT OUT,msw_not_out,823AM
Medford Tags 09_19_25.msg,Medford Tags 09/19/25,2025-09-20T18:20:31Z,2025-09-19T14:12:01-04:00,,4,52 BOW ST TRASH NOT OUT 823AM,52 BOW ST,TRASH NOT OUT,msw_not_out,823AM
Medford Tags 09_19_25.msg,Medford Tags 09/19/25,2025-09-20T18:20:31Z,2025-09-19T14:12:01-04:00,,5,540 MAIN ST APT TRASH MPU LEFT BHND- CUST IS USING RECYCLE BIN FOR EXTRA TRASH -UNACCEPTABLE,540 MAIN ST APT,TRASH MPU LEFT BHND- CUST IS USING RECYCLE BIN FOR EXTRA TRASH -UNACCEPTABLE,other,
Medford Tags 09_22_25.msg,Medford Tags 09/22/25,2025-09-22T19:10:17Z,2025-09-22T07:24:35-04:00,,1,95 MAGOUN ST RECYCLE NOT OUT,95 MAGOUN ST,RECYCLE NOT OUT,recyc_not_out,
Medford Tags 09_22_25.msg,Medford Tags 09/22/25,2025-09-22T19:10:17Z,2025-09-22T07:24:35-04:00,,1,99 MAGOUN ST RECYCLE NOT OUT,99 MAGOUN ST,RECYCLE NOT OUT,recyc_not_out,
Medford Tags 09_22_25.msg,Medford Tags 09/22/25,2025-09-22T19:10:17Z,2025-09-22T07:35:05-04:00,,2,75 MAGOUN ST RECY CONTAM W TRASH IN BIN-0 LEFT BHND,75 MAGOUN ST,RECY CONTAM W TRASH IN BIN-0 LEFT BHND,recyc_contaminated,
Medford Tags 09_22_25.msg,Medford Tags 09/22/25,2025-09-22T19:10:17Z,2025-09-22T08:25:09-04:00,,3,16 MAGOUN ST RECY ON GROUND LEFT BHND,16 MAGOUN ST,RECY ON GROUND LEFT BHND,other,
Medford Tags 09_22_25.msg,Medford Tags 09/22/25,2025-09-22T19:10:17Z,2025-09-22T09:56:13-04:00,,4,8 PLEASANT ST RECY ON GROUND LEFT BHND,8 PLEASANT ST,RECY ON GROUND LEFT BHND,other,
Medford Tags 09_22_25.msg,Medford Tags 09/22/25,2025-09-22T19:10:17Z,2025-09-22T11:21:07-04:00,,5,22 LINDEN ST RECY CONTAM W WOOD IN BIN- LEFT BHND 811AM,22 LINDEN ST,RECY CONTAM W WOOD IN BIN- LEFT BHND,recyc_contaminated,811AM
Medford Tags 09_22_25.msg,Medford Tags 09/22/25,2025-09-22T19:10:17Z,2025-09-22T11:21:07-04:00,,6,21 HALL ST CARDBOARD ON GROUND LEFT BHND 811AM,21 HALL ST,CARDBOARD ON GROUND LEFT BHND,other,811AM
Medford Tags 09_22_25.msg,Medford Tags 09/22/25,2025-09-22T19:10:17Z,2025-09-22T11:21:07-04:00,,7,25 HALL ST RECYCLE NOT OUT 813AM,25 HALL ST,RECYCLE NOT OUT,recyc_not_out,813AM
Medford Tags 09_22_25.msg,Medford Tags 09/22/25,2025-09-22T19:10:17Z,2025-09-22T11:29:05-04:00,,8,73 MEDFORD ST BULK ITEM NOT OUT ON 0919 AND DRVR CHECKED EVERYWHERE CURBSIDE,73 MEDFORD ST,BULK ITEM NOT OUT ON 0919 AND DRVR CHECKED EVERYWHERE CURBSIDE,special_item_not_out,
Medford Tags 09_22_25.msg,Medford Tags 09/22/25,2025-09-22T19:10:17Z,2025-09-22T11:29:05-04:00,,9,73 MEDFORD ST BULK MPU NOT OUT AT CURB - ALL ITEMS MUST BE OUT AT CURB AND NOT ON PROPERTY,73 MEDFORD ST,BULK MPU NOT OUT AT CURB - ALL ITEMS MUST BE OUT AT CURB AND NOT ON PROPERTY,other,
Medford Tags 09_25_25.msg,Medford Tags 09/25/25,2025-09-26T10:56:15Z,2025-09-25T11:35:59-04:00,,1,95 WINTHROP ST RECY BIN WAS OUT FOR SERVICE BACKWARD AND DRVR DID NOT SEE-LID CRACKED DUE TO CUST ERROR AND TICKET ADDED FOR LID REPLACE.,95 WINTHROP ST,RECY BIN WAS OUT FOR SERVICE BACKWARD AND DRVR DID NOT SEE-LID CRACKED DUE TO CUST ERROR AND TICKET ADDED FOR LID REPLACE,other,
Medford Tags 09_25_25.msg,Medford Tags 09/25/25,2025-09-26T10:56:15Z,2025-09-25T11:35:59-04:00,,1,97 WINTHROP ST RECY BIN WAS OUT FOR SERVICE BACKWARD AND DRVR DID NOT SEE-LID CRACKED DUE TO CUST ERROR AND TICKET ADDED FOR LID REPLACE.,97 WINTHROP ST,RECY BIN WAS OUT FOR SERVICE BACKWARD AND DRVR DID NOT SEE-LID CRACKED DUE TO CUST ERROR AND TICKET ADDED FOR LID REPLACE,other,
Medford Tags 09_25_25.msg,Medford Tags 09/25/25,2025-09-26T10:56:15Z,2025-09-25T11:36:06-04:00,,2,365 BOSTON AVE CARDBOARD ON GROUND LEFT BEHIND,365 BOSTON AVE,CARDBOARD ON GROUND LEFT BEHIND,other,
Medford Tags 09_25_25.msg,Medford Tags 09/25/25,2025-09-26T10:56:15Z,2025-09-25T11:36:06-04:00,,3,356 BOSTON AVE CARDBOARD ON GROUND LEFT BEHIND,356 BOSTON AVE,CARDBOARD ON GROUND LEFT BEHIND,other,
Medford Tags 09_26_25.msg,Medford Tags 09/26/25,2025-09-27T16:50:26Z,2025-09-26T14:52:20-04:00,,1,16 RICE AVE CARDBOARD ON GROUND LEFT BHND 919AM,16 RICE AVE,CARDBOARD ON GROUND LEFT BHND,other,919AM
Medford Tags 09_26_25.msg,Medford Tags 09/26/25,2025-09-27T16:50:26Z,2025-09-26T14:52:20-04:00,,2,48 BOW ST TRASH AND RECYCLE NOT OUT 936AM,48 BOW ST,TRASH AND RECYCLE NOT OUT,recyc_not_out,936AM
Medford Tags 09_26_25.msg,Medford Tags 09/26/25,2025-09-27T16:50:26Z,2025-09-26T14:52:20-04:00,,2,50 BOW ST TRASH AND RECYCLE NOT OUT 936AM,50 BOW ST,TRASH AND RECYCLE NOT OUT,recyc_not_out,936AM
Medford Tags 09_26_25.msg,Medford Tags 09/26/25,2025-09-27T16:50:26Z,2025-09-26T14:52:20-04:00,,2,52 BOW ST TRASH AND RECYCLE NOT OUT 936AM,52 BOW ST,TRASH AND RECYCLE NOT OUT,recyc_not_out,936AM
Medford Tags 09_26_25.msg,Medford Tags 09/26/25,2025-09-27T16:50:26Z,2025-09-26T14:52:20-04:00,,2,54 BOW ST TRASH AND RECYCLE NOT OUT 936AM,54 BOW ST,TRASH AND RECYCLE NOT OUT,recyc_not_out,936AM
Medford Tags 09_26_25.msg,Medford Tags 09/26/25,2025-09-27T16:50:26Z,2025-09-26T14:52:20-04:00,,3,592 MAIN ST BULK ITEM NOT OUT AT CURB -LEFT BEHIND 942AM,592 MAIN ST,BULK ITEM NOT OUT AT CURB -LEFT BEHIND,special_item_not_out,942AM
Medford Tags 09_26_25.msg,Medford Tags 09/26/25,2025-09-27T16:50:26Z,2025-09-26T14:52:20-04:00,,4,112 HARVARD ST BULK ITEM NOT OUT 1036AM,112 HARVARD ST,BULK ITEM NOT OUT,special_item_not_out,1036AM
Medford Tags 09_26_25.msg,Medford Tags 09/26/25,2025-09-27T16:50:26Z,2025-09-26T16:09:28-04:00,,5,540 MAIN ST HAS 96G RECYCLE BINS WITH GREEN LIDS THAT THEY ARE USING FOR TRASH AND IS REASON THEY ARE NOT GETTING SERVICE- -MSW IS SUPPOSED TO BE 64G AND RECY IS SUPPOSED TO BE BLUE- DRIVER DOESSEE THE CORRECT TRASH/RECY TOTER IN THE YARD THAT CUST IS NOT USING AND THE 96G RECY BIN NEEDS REMOVED- TICKETS ADDED FOR REM AND CONFIRM THE CORRECT COLOR RECY BIN IS ON SITE,540 MAIN ST,HAS 96G RECYCLE BINS WITH GREEN LIDS THAT THEY ARE USING FOR TRASH AND IS REASON THEY ARE NOT GETTING SERVICE- -MSW IS SUPPOSED TO BE 64G AND RECY IS SUPPOSED TO BE BLUE- DRIVER DOESSEE THE CORRECT TRASH/RECY TOTER IN THE YARD THAT CUST IS NOT USING AND THE 96G RECY BIN NEEDS REMOVED- TICKETS ADDED FOR REM AND CONFIRM THE CORRECT COLOR RECY BIN IS ON SITE,other,
Medford Tags 09_30_25.msg,Medford Tags 09/30/25,2025-10-01T11:10:00Z,2025-09-29T08:02:03-04:00,,1,343 SALEM ST RECY CONTAM W NONN ACCEPTABLE ITEMS IN BIN- LEFT BHND,343 SALEM ST,RECY CONTAM W NONN ACCEPTABLE ITEMS IN BIN- LEFT BHND,recyc_contaminated,
Medford Tags 09_30_25.msg,Medford Tags 09/30/25,2025-10-01T11:10:00Z,2025-09-29T08:02:03-04:00,,1,345 SALEM ST RECY CONTAM W NONN ACCEPTABLE ITEMS IN BIN- LEFT BHND,345 SALEM ST,RECY CONTAM W NONN ACCEPTABLE ITEMS IN BIN- LEFT BHND,recyc_contaminated,
Medford Tags 09_30_25.msg,Medford Tags 09/30/25,2025-10-01T11:10:00Z,2025-09-29T08:02:41-04:00,,2,61 CUSHION ST TRASH NOT OUT,61 CUSHION ST,TRASH NOT OUT,msw_not_out,
Medford Tags 09_30_25.msg,Medford Tags 09/30/25,2025-10-01T11:10:00Z,2025-09-29T10:52:42-04:00,,3,30 LAMBERT ST BULK ITEM NOT OUT 1008AM,30 LAMBERT ST,BULK ITEM NOT OUT,special_item_not_out,1008AM
Medford Tags 09_30_25.msg,Medford Tags 09/30/25,2025-10-01T11:10:00Z,2025-09-29T16:12:44-04:00,,4,59 WASGINGTON ST RECY CONTAM W UNACCEPTABLE MATERIALS IN BIN- LEFT BHND,59 WASGINGTON ST,RECY CONTAM W UNACCEPTABLE MATERIALS IN BIN- LEFT BHND,recyc_contaminated,
Medford Tags 09_30_25.msg,Medford Tags 09/30/25,2025-10-01T11:10:00Z,2025-09-30T06:37:50-04:00,,5,45 RIVERSIDE AVE CARDBOARD ON GROUND LEFT BHND,45 RIVERSIDE AVE,CARDBOARD ON GROUND LEFT BHND,other,
Medford Tags 09_30_25.msg,Medford Tags 09/30/25,2025-10-01T11:10:00Z,2025-09-30T07:09:39-04:00,,6,7 EARL AVE CARDBOARD ON GROUND LEFT BHND,7 EARL AVE,CARDBOARD ON GROUND LEFT BHND,other,
Medford Tags 09_30_25.msg,Medford Tags 09/30/25,2025-10-01T11:10:00Z,2025-09-30T07:13:19-04:00,,7,7 EARL AVE RECY BIN WAS DUMPED AND DRIVER WATCHED CUST REFILL THE BIN AND PUT IT ACROSS THE STREET- DRVR ADVSD THE CUST HE CANNOT DO THIS- LEFT,7 EARL AVE,RECY BIN WAS DUMPED AND DRIVER WATCHED CUST REFILL THE BIN AND PUT IT ACROSS THE STREET- DRVR ADVSD THE CUST HE CANNOT DO THIS- LEFT,other,
